SpeciesID,Class,Order,Family,Genus,Species,Scientific names,WMostLong,EMostLong
Fis-23590,Actinopteri,Perciformes,Lethrinidae,Lethrinus,lentjan,Lethrinus lentjan,24,-167
Fis-23591,Actinopteri,Perciformes,Lethrinidae,Lethrinus,miniatus,Lethrinus miniatus,112,168
Fis-23890,Actinopteri,Perciformes,Lethrinidae,Wattsia,mossambica,Wattsia mossambica,NA,NA
Fis-30241,Actinopteri,Perciformes,Lethrinidae,Lethrinus,xanthochilus,Lethrinus xanthochilus,NA,NA
Fis-23589,Actinopteri,Perciformes,Lethrinidae,Lethrinus,harak,Lethrinus harak,31,-155
Fis-23592,Actinopteri,Perciformes,Lethrinidae,Lethrinus,nebulosus,Lethrinus nebulosus,NA,NA
Fis-30231,Actinopteri,Perciformes,Lethrinidae,Lethrinus,genivittatus,Lethrinus genivittatus,NA,NA
Fis-151439,Actinopteri,Perciformes,Lethrinidae,Lethrinus,ravus,Lethrinus ravus,110,165
Fis-48140,Actinopteri,Perciformes,Lethrinidae,Gnathodentex,aureolineatus,Gnathodentex aureolineatus,NA,NA
Fis-23642,Actinopteri,Perciformes,Lethrinidae,Monotaxis,grandoculis,Monotaxis grandoculis,32,-130
Fis-23520,Actinopteri,Perciformes,Lethrinidae,Gymnocranius,grandoculis,Gymnocranius grandoculis,NA,NA
Fis-30227,Actinopteri,Perciformes,Lethrinidae,Lethrinus,crocineus,Lethrinus crocineus,NA,NA
Fis-23519,Actinopteri,Perciformes,Lethrinidae,Gymnocranius,euanus,Gymnocranius euanus,105,-170
Fis-30079,Actinopteri,Perciformes,Lethrinidae,Gymnocranius,audleyi,Gymnocranius audleyi,NA,NA
Fis-30230,Actinopteri,Perciformes,Lethrinidae,Lethrinus,erythropterus,Lethrinus erythropterus,32,-173
Fis-30224,Actinopteri,Perciformes,Lethrinidae,Lethrinus,atkinsoni,Lethrinus atkinsoni,NA,NA
Fis-23894,Actinopteri,Perciformes,Lethrinidae,Lethrinus,mahsena,Lethrinus mahsena,NA,NA
Fis-30238,Actinopteri,Perciformes,Lethrinidae,Lethrinus,rubrioperculatus,Lethrinus rubrioperculatus,32,-136
Fis-30233,Actinopteri,Perciformes,Lethrinidae,Lethrinus,laticaudis,Lethrinus laticaudis,NA,NA
Fis-23593,Actinopteri,Perciformes,Lethrinidae,Lethrinus,obsoletus,Lethrinus obsoletus,NA,NA
Fis-30229,Actinopteri,Perciformes,Lethrinidae,Lethrinus,erythracanthus,Lethrinus erythracanthus,NA,NA
Fis-30234,Actinopteri,Perciformes,Lethrinidae,Lethrinus,microdon,Lethrinus microdon,32,160
Fis-23588,Actinopteri,Perciformes,Lethrinidae,Lethrinus,conchyliatus,Lethrinus conchyliatus,NA,NA
Fis-30235,Actinopteri,Perciformes,Lethrinidae,Lethrinus,olivaceus,Lethrinus olivaceus,NA,NA
Fis-30239,Actinopteri,Perciformes,Lethrinidae,Lethrinus,semicinctus,Lethrinus semicinctus,NA,NA
Fis-30226,Actinopteri,Perciformes,Lethrinidae,Lethrinus,borbonicus,Lethrinus borbonicus,NA,NA
Fis-30223,Actinopteri,Perciformes,Lethrinidae,Lethrinus,amboinensis,Lethrinus amboinensis,97,-138
Fis-30236,Actinopteri,Perciformes,Lethrinidae,Lethrinus,ornatus,Lethrinus ornatus,70,150
Fis-30080,Actinopteri,Perciformes,Lethrinidae,Gymnocranius,frenatus,Gymnocranius frenatus,95,157
Fis-23522,Actinopteri,Perciformes,Lethrinidae,Gymnocranius,microdon,Gymnocranius microdon,NA,NA
Fis-30228,Actinopteri,Perciformes,Lethrinidae,Lethrinus,enigmaticus,Lethrinus enigmaticus,NA,NA
Fis-23521,Actinopteri,Perciformes,Lethrinidae,Gymnocranius,griseus,Gymnocranius griseus,NA,NA
Fis-30237,Actinopteri,Perciformes,Lethrinidae,Lethrinus,reticulatus,Lethrinus reticulatus,NA,NA
Fis-30225,Actinopteri,Perciformes,Lethrinidae,Lethrinus,atlanticus,Lethrinus atlanticus,NA,NA
Fis-30232,Actinopteri,Perciformes,Lethrinidae,Lethrinus,haematopterus,Lethrinus haematopterus,NA,NA
Fis-53903,Actinopteri,Perciformes,Lutjanidae,Lutjanus,russellii,Lutjanus russellii,31,-178
Fis-22788,Actinopteri,Perciformes,Lutjanidae,Lutjanus,malabaricus,Lutjanus malabaricus,47,-176
Fis-22798,Actinopteri,Perciformes,Lutjanidae,Lutjanus,synagris,Lutjanus synagris,-98,-31
Fis-23609,Actinopteri,Perciformes,Lutjanidae,Lutjanus,adetii,Lutjanus adetii,143,170
Fis-22793,Actinopteri,Perciformes,Lutjanidae,Lutjanus,quinquelineatus,Lutjanus quinquelineatus,42,-176
Fis-22797,Actinopteri,Perciformes,Lutjanidae,Lutjanus,sebae,Lutjanus sebae,34,159
Fis-146035,Actinopteri,Perciformes,Lutjanidae,Lutjanus,fulviflamma,Lutjanus fulviflamma,20,-134
Fis-14339,Actinopteri,Perciformes,Lutjanidae,Lutjanus,rufolineatus,Lutjanus rufolineatus,70,-170
Fis-22783,Actinopteri,Perciformes,Lutjanidae,Lutjanus,kasmira,Lutjanus kasmira,31,-134
Fis-47262,Actinopteri,Perciformes,Lutjanidae,Paracaesio,xanthura,Paracaesio xanthura,37,-169
Fis-23614,Actinopteri,Perciformes,Lutjanidae,Lutjanus,argentimaculatus,Lutjanus argentimaculatus,26,-134
Fis-23619,Actinopteri,Perciformes,Lutjanidae,Lutjanus,bohar,Lutjanus bohar,32,-134
Fis-22893,Actinopteri,Perciformes,Lutjanidae,Lutjanus,fulvus,Lutjanus fulvus,33,-134
Fis-29964,Actinopteri,Perciformes,Lutjanidae,Etelis,coruscans,Etelis coruscans,29,-142
Fis-22959,Actinopteri,Perciformes,Lutjanidae,Symphorichthys,spilurus,Symphorichthys spilurus,98,171
Fis-22737,Actinopteri,Perciformes,Lutjanidae,Aphareus,furca,Aphareus furca,35,-134
Fis-22794,Actinopteri,Perciformes,Lutjanidae,Lutjanus,rivulatus,Lutjanus rivulatus,31,-145
Fis-29278,Actinopteri,Perciformes,Lutjanidae,Aprion,virescens,Aprion virescens,33,-134
Fis-22791,Actinopteri,Perciformes,Lutjanidae,Lutjanus,notatus,Lutjanus notatus,30,59
Fis-22803,Actinopteri,Perciformes,Lutjanidae,Macolor,niger,Macolor niger,31,-169
Fis-22796,Actinopteri,Perciformes,Lutjanidae,Lutjanus,sanguineus,Lutjanus sanguineus,30,77
Fis-22802,Actinopteri,Perciformes,Lutjanidae,Lutjanus,vivanus,Lutjanus vivanus,-99,-32
Fis-22894,Actinopteri,Perciformes,Lutjanidae,Lutjanus,gibbus,Lutjanus gibbus,31,-134
Fis-29487,Actinopteri,Perciformes,Lutjanidae,Pristipomoides,flavipinnis,Pristipomoides flavipinnis,93,-166
Fis-29276,Actinopteri,Perciformes,Lutjanidae,Aphareus,rutilans,Aphareus rutilans,38,-150
Fis-23611,Actinopteri,Perciformes,Lutjanidae,Lutjanus,analis,Lutjanus analis,-98,-31
Fis-23623,Actinopteri,Perciformes,Lutjanidae,Lutjanus,carponotatus,Lutjanus carponotatus,79,159
Fis-22790,Actinopteri,Perciformes,Lutjanidae,Lutjanus,monostigma,Lutjanus monostigma,31,-136
Fis-29442,Actinopteri,Perciformes,Lutjanidae,Lutjanus,semicinctus,Lutjanus semicinctus,118,-146
Fis-29444,Actinopteri,Perciformes,Lutjanidae,Macolor,macularis,Macolor macularis,72,-154
Fis-29439,Actinopteri,Perciformes,Lutjanidae,Lutjanus,lutjanus,Lutjanus lutjanus,31,165
Fis-22960,Actinopteri,Perciformes,Lutjanidae,Symphorus,nematophorus,Symphorus nematophorus,98,170
Fis-22801,Actinopteri,Perciformes,Lutjanidae,Lutjanus,vitta,Lutjanus vitta,50,180
Fis-22804,Actinopteri,Perciformes,Lutjanidae,Ocyurus,chrysurus,Ocyurus chrysurus,-98,-31
Fis-22895,Actinopteri,Perciformes,Lutjanidae,Lutjanus,griseus,Lutjanus griseus,-98,-31
Fis-22781,Actinopteri,Perciformes,Lutjanidae,Lutjanus,jocu,Lutjanus jocu,-98,-14
Fis-23625,Actinopteri,Perciformes,Lutjanidae,Lutjanus,cyanopterus,Lutjanus cyanopterus,-98,-31
Fis-22784,Actinopteri,Perciformes,Lutjanidae,Lutjanus,lemniscatus,Lutjanus lemniscatus,75,149
Fis-23618,Actinopteri,Perciformes,Lutjanidae,Lutjanus,bitaeniatus,Lutjanus bitaeniatus,91,154
Fis-22811,Actinopteri,Perciformes,Lutjanidae,Pristipomoides,argyrogrammicus,Pristipomoides argyrogrammicus,98,-167
Fis-22896,Actinopteri,Perciformes,Lutjanidae,Lutjanus,johnii,Lutjanus johnii,37,-174
Fis-30254,Actinopteri,Perciformes,Lutjanidae,Lutjanus,erythropterus,Lutjanus erythropterus,55,156
Fis-23620,Actinopteri,Perciformes,Lutjanidae,Lutjanus,boutton,Lutjanus boutton,93,-170
Fis-23627,Actinopteri,Perciformes,Lutjanidae,Lutjanus,dentatus,Lutjanus dentatus,-15,15
Fis-30252,Actinopteri,Perciformes,Lutjanidae,Lutjanus,agennes,Lutjanus agennes,-21,17
Fis-21518,Actinopteri,Perciformes,Lutjanidae,Lutjanus,timoriensis,Lutjanus timoriensis,92,-177
Fis-32817,Actinopteri,Perciformes,Lutjanidae,Pinjalo,lewisi,Pinjalo lewisi,72,-178
Fis-23626,Actinopteri,Perciformes,Lutjanidae,Lutjanus,decussatus,Lutjanus decussatus,75,142
Fis-23612,Actinopteri,Perciformes,Lutjanidae,Lutjanus,apodus,Lutjanus apodus,-98,-31
Fis-22785,Actinopteri,Perciformes,Lutjanidae,Lutjanus,lunulatus,Lutjanus lunulatus,59,172
Fis-23178,Actinopteri,Perciformes,Lutjanidae,Lutjanus,ehrenbergii,Lutjanus ehrenbergii,31,165
Fis-22792,Actinopteri,Perciformes,Lutjanidae,Lutjanus,peru,Lutjanus peru,-115,-74
Fis-23630,Actinopteri,Perciformes,Lutjanidae,Lutjanus,goreensis,Lutjanus goreensis,-27,14
Fis-29441,Actinopteri,Perciformes,Lutjanidae,Lutjanus,novemfasciatus,Lutjanus novemfasciatus,-121,-75
Fis-29440,Actinopteri,Perciformes,Lutjanidae,Lutjanus,mizenkoi,Lutjanus mizenkoi,115,-166
Fis-21658,Actinopteri,Perciformes,Lutjanidae,Pinjalo,pinjalo,Pinjalo pinjalo,31,149
Fis-23617,Actinopteri,Perciformes,Lutjanidae,Lutjanus,biguttatus,Lutjanus biguttatus,71,165
Fis-23615,Actinopteri,Perciformes,Lutjanidae,Lutjanus,argentiventris,Lutjanus argentiventris,-120,-77
Fis-22786,Actinopteri,Perciformes,Lutjanidae,Lutjanus,madras,Lutjanus madras,59,133
Fis-23616,Actinopteri,Perciformes,Lutjanidae,Lutjanus,bengalensis,Lutjanus bengalensis,32,132
Fis-22779,Actinopteri,Perciformes,Lutjanidae,Lutjanus,guttatus,Lutjanus guttatus,-115,-78
Fis-29468,Actinopteri,Perciformes,Lutjanidae,Paracaesio,sordida,Paracaesio sordida,32,-130
Fis-22782,Actinopteri,Perciformes,Lutjanidae,Lutjanus,jordani,Lutjanus jordani,-110,-77
Fis-22891,Actinopteri,Perciformes,Lutjanidae,Lutjanus,dodecacanthoides,Lutjanus dodecacanthoides,117,133
Fis-23613,Actinopteri,Perciformes,Lutjanidae,Lutjanus,aratus,Lutjanus aratus,-117,-77
Fis-23622,Actinopteri,Perciformes,Lutjanidae,Lutjanus,campechanus,Lutjanus campechanus,-100,-40
Fis-22800,Actinopteri,Perciformes,Lutjanidae,Lutjanus,viridis,Lutjanus viridis,-116,-77
Fis-23621,Actinopteri,Perciformes,Lutjanidae,Lutjanus,buccanella,Lutjanus buccanella,-100,-40
Fis-58147,Actinopteri,Perciformes,Lutjanidae,Hoplopagrus,guentherii,Hoplopagrus guentherii,-120,-77
Fis-22780,Actinopteri,Perciformes,Lutjanidae,Lutjanus,inermis,Lutjanus inermis,-118,-82
Fis-30253,Actinopteri,Perciformes,Lutjanidae,Lutjanus,colorado,Lutjanus colorado,-90,-77
Fis-22219,Actinopteri,Perciformes,Lutjanidae,Apsilus,dentatus,Apsilus dentatus,-87,-60
Fis-22787,Actinopteri,Perciformes,Lutjanidae,Lutjanus,mahogoni,Lutjanus mahogoni,-99,-59
Fis-23624,Actinopteri,Perciformes,Lutjanidae,Lutjanus,coeruleolineatus,Lutjanus coeruleolineatus,38,63
Fis-31540,Actinopteri,Perciformes,Malacanthidae,Malacanthus,brevirostris,Malacanthus brevirostris,NA,NA
Fis-31538,Actinopteri,Perciformes,Malacanthidae,Hoplolatilus,cuniculus,Hoplolatilus cuniculus,48,-149
Fis-25820,Actinopteri,Perciformes,Malacanthidae,Malacanthus,latovittatus,Malacanthus latovittatus,NA,NA
Fis-31539,Actinopteri,Perciformes,Malacanthidae,Hoplolatilus,starcki,Hoplolatilus starcki,NA,NA
Fis-25819,Actinopteri,Perciformes,Malacanthidae,Hoplolatilus,fronticinctus,Hoplolatilus fronticinctus,NA,NA
Fis-24482,Actinopteri,Perciformes,Malacanthidae,Caulolatilus,princeps,Caulolatilus princeps,-129,-70
Fis-24763,Actinopteri,Perciformes,Malacanthidae,Malacanthus,plumieri,Malacanthus plumieri,NA,NA
Fis-2518,Actinopteri,Elopiformes,Megalopidae,Megalops,atlanticus,Megalops atlanticus,-99,14
Fis-22903,Actinopteri,Perciformes,Menidae,Mene,maculata,Mene maculata,NA,NA
Fis-30940,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,grammica,Ptereleotris grammica,NA,NA
Fis-30942,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,monoptera,Ptereleotris monoptera,53,-133
Fis-25093,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,heteroptera,Ptereleotris heteroptera,NA,NA
Fis-25092,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,hanae,Ptereleotris hanae,NA,NA
Fis-25096,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,zebra,Ptereleotris zebra,NA,NA
Fis-25095,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,microlepis,Ptereleotris microlepis,NA,NA
Fis-25091,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,evides,Ptereleotris evides,32,-150
Fis-35336,Actinopteri,Gobiiformes,Microdesmidae,Nemateleotris,helfrichi,Nemateleotris helfrichi,NA,NA
Fis-51806,Actinopteri,Gobiiformes,Microdesmidae,Parioglossus,palustris,Parioglossus palustris,NA,NA
Fis-31903,Actinopteri,Gobiiformes,Microdesmidae,Nemateleotris,magnifica,Nemateleotris magnifica,32,-128
Fis-35634,Actinopteri,Gobiiformes,Microdesmidae,Gunnellichthys,viridescens,Gunnellichthys viridescens,NA,NA
Fis-51802,Actinopteri,Gobiiformes,Microdesmidae,Parioglossus,formosus,Parioglossus formosus,NA,NA
Fis-32432,Actinopteri,Gobiiformes,Microdesmidae,Gunnellichthys,pleurotaenia,Gunnellichthys pleurotaenia,NA,NA
Fis-35307,Actinopteri,Gobiiformes,Microdesmidae,Gunnellichthys,monostigma,Gunnellichthys monostigma,NA,NA
Fis-31897,Actinopteri,Gobiiformes,Microdesmidae,Nemateleotris,decora,Nemateleotris decora,NA,NA
Fis-51805,Actinopteri,Gobiiformes,Microdesmidae,Parioglossus,nudus,Parioglossus nudus,NA,NA
Fis-48256,Actinopteri,Gobiiformes,Microdesmidae,Parioglossus,raoi,Parioglossus raoi,NA,NA
Fis-30943,Actinopteri,Gobiiformes,Microdesmidae,Ptereleotris,uroditaenia,Ptereleotris uroditaenia,NA,NA
Fis-24409,Actinopteri,Tetraodontiformes,Monacanthidae,Aluterus,monoceros,Aluterus monoceros,NA,NA
Fis-24477,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,macrocerus,Cantherhines macrocerus,NA,NA
Fis-26719,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,fronticinctus,Cantherhines fronticinctus,NA,NA
Fis-26231,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,pardalis,Cantherhines pardalis,NA,NA
Fis-55108,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,dumerilii,Cantherhines dumerilii,NA,NA
Fis-30844,Actinopteri,Tetraodontiformes,Monacanthidae,Monacanthus,tuckeri,Monacanthus tuckeri,NA,NA
Fis-23338,Actinopteri,Tetraodontiformes,Monacanthidae,Aluterus,schoepfii,Aluterus schoepfii,-97,13
Fis-26186,Actinopteri,Tetraodontiformes,Monacanthidae,Oxymonacanthus,longirostris,Oxymonacanthus longirostris,35,169
Fis-24789,Actinopteri,Tetraodontiformes,Monacanthidae,Stephanolepis,hispidus,Stephanolepis hispidus,-98,14
Fis-25090,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,spilosoma,Pervagor spilosoma,NA,NA
Fis-23408,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,pullus,Cantherhines pullus,NA,NA
Fis-26187,Actinopteri,Tetraodontiformes,Monacanthidae,Paraluteres,prionurus,Paraluteres prionurus,NA,NA
Fis-24788,Actinopteri,Tetraodontiformes,Monacanthidae,Monacanthus,ciliatus,Monacanthus ciliatus,-98,-34
Fis-149306,Actinopteri,Tetraodontiformes,Monacanthidae,Paramonacanthus,cryptodon,Paramonacanthus cryptodon,NA,NA
Fis-26787,Actinopteri,Tetraodontiformes,Monacanthidae,Paramonacanthus,japonicus,Paramonacanthus japonicus,NA,NA
Fis-22077,Actinopteri,Tetraodontiformes,Monacanthidae,Acanthaluteres,brownii,Acanthaluteres brownii,117,147
Fis-24410,Actinopteri,Tetraodontiformes,Monacanthidae,Aluterus,scriptus,Aluterus scriptus,NA,NA
Fis-23838,Actinopteri,Tetraodontiformes,Monacanthidae,Stephanolepis,setifer,Stephanolepis setifer,NA,NA
Fis-26252,Actinopteri,Tetraodontiformes,Monacanthidae,Amanses,scopas,Amanses scopas,32,-143
Fis-25087,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,janthinosoma,Pervagor janthinosoma,NA,NA
Fis-25088,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,melanocephalus,Pervagor melanocephalus,NA,NA
Fis-25086,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,aspricaudus,Pervagor aspricaudus,NA,NA
Fis-25089,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,nigrolineatus,Pervagor nigrolineatus,NA,NA
Fis-30938,Actinopteri,Tetraodontiformes,Monacanthidae,Pervagor,randalli,Pervagor randalli,NA,NA
Fis-52095,Actinopteri,Tetraodontiformes,Monacanthidae,Brachaluteres,taylori,Brachaluteres taylori,NA,NA
Fis-32620,Actinopteri,Tetraodontiformes,Monacanthidae,Rudarius,minutus,Rudarius minutus,109,155
Fis-26724,Actinopteri,Tetraodontiformes,Monacanthidae,Acreichthys,tomentosus,Acreichthys tomentosus,57,-173
Fis-32718,Actinopteri,Trachichthyiformes,Monocentridae,Cleidopus,gloriamaris,Cleidopus gloriamaris,NA,NA
Fis-24303,Actinopteri,Gadiformes,Moridae,Pseudophycis,breviuscula,Pseudophycis breviuscula,112,180
Fis-28665,Actinopteri,Anguilliformes,Moringuidae,Moringua,ferruginea,Moringua ferruginea,NA,NA
Fis-48113,Actinopteri,Anguilliformes,Moringuidae,Moringua,javanica,Moringua javanica,NA,NA
Fis-32645,Actinopteri,Anguilliformes,Moringuidae,Moringua,microchir,Moringua microchir,NA,NA
Fis-22157,Actinopteri,Mugiliformes,Mugilidae,Mugil,curema,Mugil curema,-114,16
Fis-10471,Actinopteri,Mugiliformes,Mugilidae,Ellochelon,vaigiensis,Ellochelon vaigiensis,30,-141
Fis-25741,Actinopteri,Mugiliformes,Mugilidae,Crenimugil,crenilabis,Crenimugil crenilabis,32,-143
Fis-124158,Actinopteri,Mugiliformes,Mugilidae,Chelon,melinopterus,Chelon melinopterus,NA,NA
Fis-49196,Actinopteri,Mugiliformes,Mugilidae,Moolgarda,seheli,Moolgarda seheli,NA,NA
Fis-25745,Actinopteri,Mugiliformes,Mugilidae,Oedalechilus,labiosus,Oedalechilus labiosus,NA,NA
Fis-128612,Actinopteri,Mugiliformes,Mugilidae,Moolgarda,engeli,Moolgarda engeli,NA,NA
Fis-153366,Actinopteri,Mugiliformes,Mugilidae,Mugil,gaimardianus,Mugil gaimardianus,-85,-34
Fis-25740,Actinopteri,Mugiliformes,Mugilidae,Neomyxus,leuciscus,Neomyxus leuciscus,NA,NA
Fis-26226,Actinopteri,Perciformes,Mullidae,Parupeneus,spilurus,Parupeneus spilurus,NA,NA
Fis-9674,Actinopteri,Perciformes,Mullidae,Parupeneus,trifasciatus,Parupeneus trifasciatus,NA,NA
Fis-25933,Actinopteri,Perciformes,Mullidae,Parupeneus,barberinus,Parupeneus barberinus,22,-132
Fis-25337,Actinopteri,Perciformes,Mullidae,Upeneus,vittatus,Upeneus vittatus,28,-137
Fis-25937,Actinopteri,Perciformes,Mullidae,Parupeneus,heptacanthus,Parupeneus heptacanthus,NA,NA
Fis-25939,Actinopteri,Perciformes,Mullidae,Parupeneus,multifasciatus,Parupeneus multifasciatus,92,-132
Fis-25929,Actinopteri,Perciformes,Mullidae,Mulloidichthys,flavolineatus,Mulloidichthys flavolineatus,NA,NA
Fis-10312,Actinopteri,Perciformes,Mullidae,Parupeneus,macronemus,Parupeneus macronemus,30,154
Fis-31389,Actinopteri,Perciformes,Mullidae,Upeneus,tragula,Upeneus tragula,92,-16
Fis-25940,Actinopteri,Perciformes,Mullidae,Parupeneus,pleurostigma,Parupeneus pleurostigma,NA,NA
Fis-25935,Actinopteri,Perciformes,Mullidae,Parupeneus,ciliatus,Parupeneus ciliatus,NA,NA
Fis-25930,Actinopteri,Perciformes,Mullidae,Mulloidichthys,vanicolensis,Mulloidichthys vanicolensis,NA,NA
Fis-62936,Actinopteri,Perciformes,Mullidae,Mulloidichthys,pfluegeri,Mulloidichthys pfluegeri,51,-133
Fis-25936,Actinopteri,Perciformes,Mullidae,Parupeneus,cyclostomus,Parupeneus cyclostomus,NA,NA
Fis-23754,Actinopteri,Perciformes,Mullidae,Pseudupeneus,maculatus,Pseudupeneus maculatus,-98,-28
Fis-149496,Actinopteri,Perciformes,Mullidae,Parupeneus,crassilabris,Parupeneus crassilabris,95,-173
Fis-25118,Actinopteri,Perciformes,Mullidae,Upeneus,moluccensis,Upeneus moluccensis,32,168
Fis-23645,Actinopteri,Perciformes,Mullidae,Mulloidichthys,martinicus,Mulloidichthys martinicus,-98,8
Fis-25932,Actinopteri,Perciformes,Mullidae,Parupeneus,barberinoides,Parupeneus barberinoides,NA,NA
Fis-25938,Actinopteri,Perciformes,Mullidae,Parupeneus,indicus,Parupeneus indicus,NA,NA
Fis-31616,Actinopteri,Perciformes,Mullidae,Upeneus,taeniopterus,Upeneus taeniopterus,41,-154
Fis-28565,Actinopteri,Perciformes,Mullidae,Parupeneus,porphyreus,Parupeneus porphyreus,-163,-153
Fis-25598,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,flavimarginatus,Gymnothorax flavimarginatus,19,-77
Fis-25599,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,meleagris,Gymnothorax meleagris,18,-129
Fis-47729,Actinopteri,Anguilliformes,Muraenidae,Uropterygius,kamar,Uropterygius kamar,32,-130
Fis-13932,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,thyrsoideus,Gymnothorax thyrsoideus,70,-130
Fis-25596,Actinopteri,Anguilliformes,Muraenidae,Echidna,nebulosa,Echidna nebulosa,NA,NA
Fis-32282,Actinopteri,Anguilliformes,Muraenidae,Uropterygius,concolor,Uropterygius concolor,32,-139
Fis-25601,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,rueppelliae,Gymnothorax rueppelliae,NA,NA
Fis-26084,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,javanicus,Gymnothorax javanicus,30,-130
Fis-24005,Actinopteri,Anguilliformes,Muraenidae,Echidna,catenata,Echidna catenata,-82,-14
Fis-26155,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,fimbriatus,Gymnothorax fimbriatus,NA,NA
Fis-25373,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,undulatus,Gymnothorax undulatus,NA,NA
Fis-13931,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,pictus,Gymnothorax pictus,NA,NA
Fis-143431,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,castlei,Gymnothorax castlei,90,-174
Fis-32916,Actinopteri,Anguilliformes,Muraenidae,Rhinomuraena,quaesita,Rhinomuraena quaesita,32,-133
Fis-23646,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,miliaris,Gymnothorax miliaris,-98,-5
Fis-26587,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,moringa,Gymnothorax moringa,-98,-5
Fis-32283,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,melatremus,Gymnothorax melatremus,NA,NA
Fis-57904,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,fuscomaculatus,Gymnothorax fuscomaculatus,NA,NA
Fis-149505,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,monostigma,Gymnothorax monostigma,NA,NA
